iso3,country_name,year,gdp_usd,gdp_per_capita_usd
ISL,Iceland,1993,6435952173.86159,24404.0275812365
ISL,Iceland,1994,6612804055.79289,24858.2031335605
ISL,Iceland,1995,7372640168.67697,27564.569102386
ISL,Iceland,1996,7686566105.26316,28583.5208959793
ISL,Iceland,1997,7716781803.07823,28461.7664095122
ISL,Iceland,1998,8637732541.50677,31519.1647473126
ISL,Iceland,1999,9107644690.76647,32834.4215745364
ISL,Iceland,2000,9140168922.35677,32503.578963236
ISL,Iceland,2001,8323401820.48477,29208.1981853568
ISL,Iceland,2002,9416199699.54736,32749.379004627
ISL,Iceland,2003,11564687741.9859,39944.2104095591
ISL,Iceland,2004,13963943244.0018,47809.6073050042
ISL,Iceland,2005,17146410560.5279,57783.7745608117
ISL,Iceland,2006,17671649843.2602,58172.1426656622
ISL,Iceland,2007,21960110030.4426,70483.0117228535
ISL,Iceland,2008,18247921360.2599,57489.3399795216
ISL,Iceland,2009,13212543837.5133,41483.7843682814
ISL,Iceland,2010,13922711576.5124,43776.4677400475
ISL,Iceland,2011,15394005872.149,48254.953927254
ISL,Iceland,2012,14943757823.3226,46594.9869146614
ISL,Iceland,2013,16244319958.6808,50173.3360061057
ISL,Iceland,2014,18052183514.8695,55140.364935793
ISL,Iceland,2015,17700486957.1907,53505.6964079339
ISL,Iceland,2016,21083713310.457,62854.0906407932
ISL,Iceland,2017,25060086487.8901,72976.3729990975
ISL,Iceland,2018,26677652544.3499,75633.8651351915
ISL,Iceland,2019,24985687022.0452,69296.3144361601
ISL,Iceland,2020,22034665040.7901,60127.9393575616
ISL,Iceland,2021,26234872402.457,70425.4064277273
ISL,Iceland,2022,29166102877.2755,76350.4550416502
ISL,Iceland,2023,31677891896.7861,82138.7892973557
ISL,Iceland,2024,33255181468.9382,86040.5309851288
ISR,Israel,1992,79457685757.166,15509.9913638817
ISR,Israel,1993,79855877174.4429,15178.8399875391
ISR,Israel,1994,90740103828.6058,16806.8353081322
ISR,Israel,1995,105497418058.646,19025.6840502517
ISR,Israel,1996,115116595544.694,20224.2789080629
ISR,Israel,1997,119459826346.611,20469.4699017497
ISR,Israel,1998,120547409278.703,20188.8141481667
ISR,Israel,1999,121417185061.719,19823.2138876277
ISR,Israel,2000,136512300542.025,21706.5194056329
ISR,Israel,2001,135002039612.906,20966.3052667971
ISR,Israel,2002,125332331883.997,19076.4584298321
ISR,Israel,2003,131408914824.005,19643.4690380742
ISR,Israel,2004,140047984605.087,20568.0694088834
ISR,Israel,2005,147519922009.047,21286.8388636595
ISR,Israel,2006,158900547825.306,22527.2619795719
ISR,Israel,2007,184681214673.45,25721.2594077311
ISR,Israel,2008,221231658862.876,30269.217773489
ISR,Israel,2009,213403181852.86,28508.4938886475
ISR,Israel,2010,239679036634.372,31439.0887027614
ISR,Israel,2011,268094998225.028,34522.5215979073
ISR,Israel,2012,263589172712.391,33321.4300881602
ISR,Israel,2013,298478070673.058,37034.3161080785
ISR,Israel,2014,315017088116.716,38343.3046626235
ISR,Israel,2015,303469434072.296,36213.1041481958
ISR,Israel,2016,321940971558.016,37671.5389138798
ISR,Israel,2017,358451839052.991,41138.470964272
ISR,Israel,2018,376299083108.497,42362.6652754196
ISR,Israel,2019,400645216358.857,44250.6313628073
ISR,Israel,2020,410768352657.612,44575.5719045492
ISR,Israel,2021,489851549972.347,52270.9040241956
ISR,Israel,2022,525181008025.57,54949.621556429
ISR,Israel,2023,512184638998.974,52003.7200729997
ISR,Israel,2024,540379921261.681,54176.6844383302
ITA,Italy,1992,1323204350353.5,23297.0460325456
ITA,Italy,1993,1067412587670.73,18781.9529427137
ITA,Italy,1994,1101750159702.21,19382.2002150155
ITA,Italy,1995,1177369428265.78,20712.1798690324
ITA,Italy,1996,1314776508972.27,23122.9337219116
ITA,Italy,1997,1244988176443.84,21883.9872666651
ITA,Italy,1998,1272729786996.77,22365.1837644545
ITA,Italy,1999,1255004736463.98,22049.9990620261
ITA,Italy,2000,1149661363439.38,20190.0035636084
ITA,Italy,2001,1172041488805.87,20570.4385917862
ITA,Italy,2002,1281746271196.04,22451.3964379368
ITA,Italy,2003,1582930016538.82,27577.5700319855
ITA,Italy,2004,1812808753294.75,31348.1901841445
ITA,Italy,2005,1864982261286.85,32062.723833669
ITA,Italy,2006,1958563654385.64,33537.1286994269
ITA,Italy,2007,2222524108127.65,37826.1754554823
ITA,Italy,2008,2417508414187.19,40828.5795580937
ITA,Italy,2009,2209484319012.65,37099.6133958219
ITA,Italy,2010,2144936254535.0,35856.8625485539
ITA,Italy,2011,2306974020278.21,38432.3742820019
ITA,Italy,2012,2097929495121.68,34854.3949441965
ITA,Italy,2013,2153225581941.46,35701.6746002376
ITA,Italy,2014,2173255507985.84,36028.3494022349
ITA,Italy,2015,1845428048839.1,30639.8829751432
ITA,Italy,2016,1887111188176.93,31391.5692898108
ITA,Italy,2017,1970720904584.71,32844.115660604
ITA,Italy,2018,2099435266458.67,34904.1081923834
ITA,Italy,2019,2019606796583.53,33812.788724868
ITA,Italy,2020,1907481094079.23,32091.4866621366
ITA,Italy,2021,2179207773596.09,36852.5425414951
ITA,Italy,2022,2104067630319.46,35653.9042103495
ITA,Italy,2023,2316727999333.18,39277.0838783918
ITA,Italy,2024,2380825077243.59,40385.3413957669
JAM,Jamaica,1992,3535460089.80719,1458.10146892635
JAM,Jamaica,1993,5440075675.74067,2220.51518327186
JAM,Jamaica,1994,5452558947.03045,2202.85831038471
JAM,Jamaica,1995,6577520642.82297,2630.84935382822
JAM,Jamaica,1996,7393891920.80358,2928.89692611996
JAM,Jamaica,1997,8400041723.54861,3296.91634805083
JAM,Jamaica,1998,8787195622.43502,3419.49352868739
JAM,Jamaica,1999,8887057997.36228,3431.56813468335
JAM,Jamaica,2000,9005064474.93003,3453.09252800226
JAM,Jamaica,2001,9194727831.07318,3503.55026688858
JAM,Jamaica,2002,9719009494.84779,3680.64551727724
JAM,Jamaica,2003,9430234810.78586,3549.70758394618
JAM,Jamaica,2004,10174664853.9476,3807.56293124552
JAM,Jamaica,2005,11243865777.7131,4184.43974867497
JAM,Jamaica,2006,11930179089.8855,4417.00127135363
JAM,Jamaica,2007,12799600047.1845,4716.48612542727
JAM,Jamaica,2008,13709401520.0326,5029.80095281745
JAM,Jamaica,2009,12120458114.8318,4428.38153333557
JAM,Jamaica,2010,13220549908.2494,4809.977380312
JAM,Jamaica,2011,14444661522.1463,5232.63644918132
JAM,Jamaica,2012,14807086555.5283,5340.83333232158
JAM,Jamaica,2013,14264205152.6126,5124.21301411137
JAM,Jamaica,2014,13899217679.9219,4975.11325459872
JAM,Jamaica,2015,14963589915.5912,5339.30718256806
JAM,Jamaica,2016,14898999754.1229,5302.29553353854
JAM,Jamaica,2017,15783583236.675,5605.43541173019
JAM,Jamaica,2018,16855447986.2221,5976.90362644337
JAM,Jamaica,2019,17026269262.5307,6030.68896415921
JAM,Jamaica,2020,15000214216.2439,5299.04530804283
JAM,Jamaica,2021,15963885376.3537,5625.67806271236
JAM,Jamaica,2022,18813516805.214,6626.47502388538
JAM,Jamaica,2023,21418804319.6395,7542.40084275345
JAM,Jamaica,2024,22014397089.7689,7753.8006955432
JPN,Japan,1992,3980702922117.66,31992.7902119161
JPN,Japan,1993,4536940479038.25,36345.2441262708
JPN,Japan,1994,4998797547740.97,39933.5150564874
JPN,Japan,1995,5545563663889.7,44197.6191013908
JPN,Japan,1996,4923391533851.63,39150.0396308089
JPN,Japan,1997,4492448605638.94,35638.2319556941
JPN,Japan,1998,4098362709531.24,32423.7556133801
JPN,Japan,1999,4635982224063.88,36610.1683163197
JPN,Japan,2000,4968359075956.59,39169.3595701504
JPN,Japan,2001,4374711694090.87,34406.1824638092
JPN,Japan,2002,4182846045873.61,32820.7936433254
JPN,Japan,2003,4519561645253.53,35387.0374203599
JPN,Japan,2004,4893116005656.56,38298.9801712303
JPN,Japan,2005,4831467035389.8,37812.8950199948
JPN,Japan,2006,4601663122649.92,35991.546002862
JPN,Japan,2007,4579750920354.81,35779.0245416427
JPN,Japan,2008,5106679115127.3,39876.3039685725
JPN,Japan,2009,5289493117993.89,41308.9968370512
JPN,Japan,2010,5759071769013.11,44968.1562349739
JPN,Japan,2011,6233147172341.35,48760.0789494211
JPN,Japan,2012,6272362996105.03,49145.2804308193
JPN,Japan,2013,5212328181166.18,40898.6478964744
JPN,Japan,2014,4896994405353.29,38475.3952461838
JPN,Japan,2015,4444930651964.18,34960.6393843385
JPN,Japan,2016,5003677627544.24,39375.4731620781
JPN,Japan,2017,4930837369151.42,38834.0529341227
JPN,Japan,2018,5040880939324.86,39751.1330982711
JPN,Japan,2019,5117993853016.51,40415.9567649547
JPN,Japan,2020,5054068005376.28,40028.7341726762
JPN,Japan,2021,5039148168861.22,40094.5599795288
JPN,Japan,2022,4262463317796.53,34065.6438962526
JPN,Japan,2023,4213167237905.83,33836.1756271617
JPN,Japan,2024,4027597523550.58,32487.0778047567
KAZ,Kazakhstan,1992,24917355371.9008,1437.59848100913
KAZ,Kazakhstan,1993,23409260879.9427,1355.13493859139
KAZ,Kazakhstan,1994,21250792886.1054,1246.83633018218
KAZ,Kazakhstan,1995,20374302652.3819,1217.79138769863
KAZ,Kazakhstan,1996,21035357936.8796,1281.39152895397
KAZ,Kazakhstan,1997,22165932062.966,1381.63593295187
KAZ,Kazakhstan,1998,22135245507.3656,1414.59289652597
KAZ,Kazakhstan,1999,16870817181.7799,1091.54727722159
KAZ,Kazakhstan,2000,18291990662.0356,1180.0444563226
KAZ,Kazakhstan,2001,22152689179.8815,1422.27331810957
KAZ,Kazakhstan,2002,24636598527.4437,1573.55219932325
KAZ,Kazakhstan,2003,30833692900.1091,1958.02050246511
KAZ,Kazakhstan,2004,43151647002.6096,2722.47407755402
KAZ,Kazakhstan,2005,57123671733.8952,3577.35804001782
KAZ,Kazakhstan,2006,81003864630.018,5030.13494711519
KAZ,Kazakhstan,2007,104849915058.376,6449.43931096532
KAZ,Kazakhstan,2008,133441648851.982,8123.54705891736
KAZ,Kazakhstan,2009,115308686941.38,6938.01175663001
KAZ,Kazakhstan,2010,148047348240.643,8793.07589980782
KAZ,Kazakhstan,2011,192626464617.071,11287.1464926039
KAZ,Kazakhstan,2012,207998568865.789,12018.7966527993
KAZ,Kazakhstan,2013,236634603409.089,13478.459627612
KAZ,Kazakhstan,2014,221415613595.469,12427.7094576939
KAZ,Kazakhstan,2015,184388404706.042,10196.1226255982
KAZ,Kazakhstan,2016,137278320084.171,7475.56688689424
KAZ,Kazakhstan,2017,166805788827.233,8943.08416791984
KAZ,Kazakhstan,2018,179339977690.485,9472.48527327758
KAZ,Kazakhstan,2019,181667184854.501,9457.12614657136
KAZ,Kazakhstan,2020,171082365861.423,8781.50797787648
KAZ,Kazakhstan,2021,197112255360.612,9983.60103576902
KAZ,Kazakhstan,2022,225496328925.494,11255.3396437881
KAZ,Kazakhstan,2023,261840101059.923,12879.4275257974
KAZ,Kazakhstan,2024,291480274648.826,14154.6324958076
KEN,Kenya,1992,8209120763.04955,336.68139978696
KEN,Kenya,1993,5751786642.55871,228.998032843434
KEN,Kenya,1994,7148148564.04239,276.447871981244
KEN,Kenya,1995,9046320255.40507,340.064842175429
KEN,Kenya,1996,12045865396.1323,440.527078880876
KEN,Kenya,1997,13115764358.2846,466.723814611399
KEN,Kenya,1998,14093998843.7334,487.883239905452
KEN,Kenya,1999,12896010459.3711,433.721235701305
KEN,Kenya,2000,12705350097.8044,414.626365130846
KEN,Kenya,2001,12986007425.8781,410.700452474814
KEN,Kenya,2002,13147736898.5176,402.936385605382
KEN,Kenya,2003,14904517649.8476,442.898457253405
KEN,Kenya,2004,16095337093.8366,463.662781300121
KEN,Kenya,2005,18737895512.7378,523.456312433863
KEN,Kenya,2006,25825512284.2891,699.80237063381
KEN,Kenya,2007,31958195182.2406,840.201439476765
KEN,Kenya,2008,35895153327.8497,915.54435473604
KEN,Kenya,2009,42347217912.9176,1047.9678324485
KEN,Kenya,2010,45405615063.7551,1091.51873101194
KEN,Kenya,2011,46869473150.61,1096.14499807675
KEN,Kenya,2012,56396704671.5777,1285.00536171512
KEN,Kenya,2013,61671440407.8387,1370.87885214659
KEN,Kenya,2014,68285796514.2896,1482.81566253497
KEN,Kenya,2015,70120446896.8359,1489.11959777284
KEN,Kenya,2016,74815144163.8931,1554.12610314423
KEN,Kenya,2017,82036510877.2599,1667.48447230835
KEN,Kenya,2018,92202979985.2863,1836.45275528993
KEN,Kenya,2019,100378436207.371,1960.40808854893
KEN,Kenya,2020,100657505750.545,1927.66459027849
KEN,Kenya,2021,109703658904.994,2061.35622089594
KEN,Kenya,2022,114448978152.637,2109.56288513137
KEN,Kenya,2023,107500884685.013,1942.58802756191
KEN,Kenya,2024,120339557905.932,2132.43452097647
KGZ,Kyrgyz Republic,1992,2315346942.855,512.766741120388
KGZ,Kyrgyz Republic,1993,2026019252.61241,448.554190878232
KGZ,Kyrgyz Republic,1994,1681780847.41091,372.481759948941
KGZ,Kyrgyz Republic,1995,1661147035.24388,364.250365258345
KGZ,Kyrgyz Republic,1996,1827570586.16784,394.856879614212
KGZ,Kyrgyz Republic,1997,1767864035.71943,376.427930059811
KGZ,Kyrgyz Republic,1998,1645963749.83146,345.137046084246
KGZ,Kyrgyz Republic,1999,1249061487.01457,258.048055936976
KGZ,Kyrgyz Republic,2000,1369688498.06778,279.621738464365
KGZ,Kyrgyz Republic,2001,1525116370.27939,308.41129550148
KGZ,Kyrgyz Republic,2002,1605643104.73021,321.726775366804
KGZ,Kyrgyz Republic,2003,1919008090.49641,380.505828812441
KGZ,Kyrgyz Republic,2004,2211534585.0034,433.233873286
KGZ,Kyrgyz Republic,2005,2460246766.41401,476.548193640077
KGZ,Kyrgyz Republic,2006,2834168889.42019,543.113512472219
KGZ,Kyrgyz Republic,2007,3802570552.56105,721.771577544361
KGZ,Kyrgyz Republic,2008,5139958909.17936,966.388569370494
KGZ,Kyrgyz Republic,2009,4690061380.60253,870.198894546917
KGZ,Kyrgyz Republic,2010,4794361863.01353,876.954476440354
KGZ,Kyrgyz Republic,2011,6197765984.28468,1117.40174350185
KGZ,Kyrgyz Republic,2012,6605142884.36215,1168.62244675446
KGZ,Kyrgyz Republic,2013,7335033800.59056,1269.66303464348
KGZ,Kyrgyz Republic,2014,7468102412.68237,1264.52668823891
KGZ,Kyrgyz Republic,2015,6678177511.66313,1105.65193844261
KGZ,Kyrgyz Republic,2016,6813095379.1187,1103.27489428412
KGZ,Kyrgyz Republic,2017,7702938379.42036,1221.39046807082
KGZ,Kyrgyz Republic,2018,8271106235.41552,1283.5203037417
KGZ,Kyrgyz Republic,2019,9371275264.36735,1421.99927504102
KGZ,Kyrgyz Republic,2020,8270468614.24051,1229.51766602907
KGZ,Kyrgyz Republic,2021,9249133946.26531,1349.99730650542
KGZ,Kyrgyz Republic,2022,12134931017.9465,1739.72018344174
KGZ,Kyrgyz Republic,2023,15180842369.4894,2138.22210211478
KGZ,Kyrgyz Republic,2024,17478259659.2625,2420.18542283831
KOR,"Korea, Rep.",1992,366921291824.719,8387.16308258471
KOR,"Korea, Rep.",1993,405705302846.447,9179.96872485152
KOR,"Korea, Rep.",1994,479181794216.859,10733.9888860657
KOR,"Korea, Rep.",1995,586286469400.665,13001.7205867019
KOR,"Korea, Rep.",1996,631196863758.281,13864.9376534518
KOR,"Korea, Rep.",1997,589202526424.141,12821.6893313675
KOR,"Korea, Rep.",1998,397297216492.19,8583.43557499234
KOR,"Korea, Rep.",1999,515697079289.011,11062.5019301357
KOR,"Korea, Rep.",2000,597487173479.109,12710.2995795579
KOR,"Korea, Rep.",2001,567564806235.441,11981.4828218758
KOR,"Korea, Rep.",2002,650014391470.21,13642.9424537101
KOR,"Korea, Rep.",2003,728516494684.269,15211.5483770422
KOR,"Korea, Rep.",2004,823251107638.814,17121.6301633201
KOR,"Korea, Rep.",2005,971740329983.878,20167.0474902506
KOR,"Korea, Rep.",2006,1095175538508.19,22609.7059431449
KOR,"Korea, Rep.",2007,1220911904593.06,25078.4853957105
KOR,"Korea, Rep.",2008,1091580692542.34,22252.3125108061
KOR,"Korea, Rep.",2009,983065242417.36,19937.3029137734
KOR,"Korea, Rep.",2010,1192830015737.68,24071.2620526362
KOR,"Korea, Rep.",2011,1307103477219.1,26175.2398553363
KOR,"Korea, Rep.",2012,1335343586437.67,26600.5477433903
KOR,"Korea, Rep.",2013,1434669686501.84,28449.3591104972
KOR,"Korea, Rep.",2014,1556252422020.44,30667.0912467447
KOR,"Korea, Rep.",2015,1539212301135.55,30171.7906545222
KOR,"Korea, Rep.",2016,1579150518945.44,30832.0628072516
KOR,"Korea, Rep.",2017,1710196756713.17,33296.9845439195
KOR,"Korea, Rep.",2018,1824251454306.83,35363.9508228687
KOR,"Korea, Rep.",2019,1751045752054.63,33826.9443301597
KOR,"Korea, Rep.",2020,1744070276373.34,33645.7719545073
KOR,"Korea, Rep.",2021,1942313560965.9,37518.4635305697
KOR,"Korea, Rep.",2022,1799363116866.52,34822.4048404971
KOR,"Korea, Rep.",2023,1844800934391.54,35674.095995632
KOR,"Korea, Rep.",2024,1875388209406.8,36238.639908315
LIE,Liechtenstein,1992,1631177029.45063,55057.1110625654
LIE,Liechtenstein,1993,1673085244.6879,55604.5479972049
LIE,Liechtenstein,1994,1948129622.75132,63935.9902445462
LIE,Liechtenstein,1995,2428525060.69927,78909.7043377718
LIE,Liechtenstein,1996,2504012993.42238,80688.7182490376
LIE,Liechtenstein,1997,2298389802.88883,73590.8620289713
LIE,Liechtenstein,1998,2479699106.02264,78302.9905905848
LIE,Liechtenstein,1999,2664105901.18863,82682.284882177
LIE,Liechtenstein,2000,2483889858.32312,76087.911114202
LIE,Liechtenstein,2001,2491800558.77674,75067.8001680043
LIE,Liechtenstein,2002,2688618747.38148,79795.1785891101
LIE,Liechtenstein,2003,3070803051.42164,90108.3673647008
LIE,Liechtenstein,2004,3454373797.74442,100280.831356705
LIE,Liechtenstein,2005,3659319116.88057,105295.057027611
LIE,Liechtenstein,2006,4000102086.14635,114167.939211301
LIE,Liechtenstein,2007,4601429897.21468,130492.595349517
LIE,Liechtenstein,2008,5081479840.08716,143249.227302093
LIE,Liechtenstein,2009,4504375348.07038,126024.714567466
LIE,Liechtenstein,2010,5082337238.44718,141089.812849014
LIE,Liechtenstein,2011,5739706004.89616,158066.369379163
LIE,Liechtenstein,2012,5456102482.28614,148842.035144342
LIE,Liechtenstein,2013,6391708310.67727,172823.607794648
LIE,Liechtenstein,2014,6657526979.72277,178735.153020908
LIE,Liechtenstein,2015,6268515276.17441,167187.15730982
LIE,Liechtenstein,2016,6237302033.50132,165375.491396259
LIE,Liechtenstein,2017,6474308717.85289,170547.092298954
LIE,Liechtenstein,2018,6692620691.84146,174988.775083446
LIE,Liechtenstein,2019,6436467007.11932,166907.839305016
LIE,Liechtenstein,2020,6405870210.32293,164671.093553454
LIE,Liechtenstein,2021,7912602342.18895,201944.830335076
LIE,Liechtenstein,2022,7426856242.7736,188055.003235348
LIE,Liechtenstein,2023,8239379403.22096,206780.590353385
LIE,Liechtenstein,2024,,
LTU,Lithuania,1992,,
LTU,Lithuania,1993,,
LTU,Lithuania,1994,,
LTU,Lithuania,1995,7921210339.58439,2182.69156931505
LTU,Lithuania,1996,8430207164.43677,2340.67545970008
LTU,Lithuania,1997,10168271903.3233,2844.16286797492
LTU,Lithuania,1998,11289161847.2162,3180.64498555255
LTU,Lithuania,1999,11022095813.552,3127.51176667183
LTU,Lithuania,2000,11550695727.2335,3300.63634928559
LTU,Lithuania,2001,12260761329.3051,3532.52787363242
LTU,Lithuania,2002,14282292664.6004,4148.13091485015
LTU,Lithuania,2003,18809197969.5431,5507.47434187652
LTU,Lithuania,2004,22743164431.1972,6734.57487061946
LTU,Lithuania,2005,26105207115.3129,7857.03148786492
LTU,Lithuania,2006,30116192746.8942,9210.10118229413
LTU,Lithuania,2007,39729151614.6689,12295.1212779366
LTU,Lithuania,2008,47831254207.5223,14955.5345462921
LTU,Lithuania,2009,37494380038.9213,11854.3711053096
LTU,Lithuania,2010,36638128534.0643,11829.122609457
LTU,Lithuania,2011,43186501862.7907,14261.8433787325
LTU,Lithuania,2012,42709372066.8627,14288.1853493139
LTU,Lithuania,2013,46303660422.0434,15636.5252586048
LTU,Lithuania,2014,48306546656.9281,16446.1647181663
LTU,Lithuania,2015,41540954817.2039,14269.8039878287
LTU,Lithuania,2016,42970749245.0336,14934.2702840428
LTU,Lithuania,2017,47756764508.446,16800.1510246099
LTU,Lithuania,2018,54261795148.5372,19247.2315367967
LTU,Lithuania,2019,55122066225.796,19608.7943945553
LTU,Lithuania,2020,57412038533.2718,20428.6478157394
LTU,Lithuania,2021,67037321008.9679,23870.4594851722
LTU,Lithuania,2022,71033884499.7824,25085.784063499
LTU,Lithuania,2023,79789877416.1681,27786.0057829276
LTU,Lithuania,2024,84869215513.3648,29384.0189598663
LUX,Luxembourg,1992,15518702634.8808,39570.8615665986
LUX,Luxembourg,1993,15925521222.0149,40066.7242518773
LUX,Luxembourg,1994,17701798890.7644,43933.235442736
LUX,Luxembourg,1995,20853093869.7318,51032.349635318
LUX,Luxembourg,1996,20895314657.9805,50444.3591236175
LUX,Luxembourg,1997,19563836265.2233,46641.6408754876
LUX,Luxembourg,1998,20150053345.1878,47445.3810812051
LUX,Luxembourg,1999,21899317598.8414,50872.4492684624
LUX,Luxembourg,2000,21230182989.3036,48659.5988753233
LUX,Luxembourg,2001,21387533703.2327,48440.1420151355
LUX,Luxembourg,2002,23649833332.1655,53005.7339209179
LUX,Luxembourg,2003,29667268248.1305,65689.3214536911
LUX,Luxembourg,2004,35064843792.8993,76544.9170868473
LUX,Luxembourg,2005,37672280120.4794,80988.1376230858
LUX,Luxembourg,2006,42910146296.0646,90788.8004876145
LUX,Luxembourg,2007,51587401415.7872,107475.320297978
LUX,Luxembourg,2008,58844277701.5258,120422.137934157
LUX,Luxembourg,2009,54467289897.5582,109419.746953106
LUX,Luxembourg,2010,56213985987.4168,110885.991378721
LUX,Luxembourg,2011,61696281326.2453,119025.057203467
LUX,Luxembourg,2012,59776383527.3602,112584.676270958
LUX,Luxembourg,2013,65203276466.9763,120000.140729859
LUX,Luxembourg,2014,68804811897.6445,123678.702143275
LUX,Luxembourg,2015,60071584216.1375,105462.012584423
LUX,Luxembourg,2016,62216885435.9488,106899.293549552
LUX,Luxembourg,2017,65712180342.9836,110193.213797228
LUX,Luxembourg,2018,71085623495.1145,116926.759593905
LUX,Luxembourg,2019,69872035113.6469,112696.649059674
LUX,Luxembourg,2020,73670782100.3909,116860.02817236
LUX,Luxembourg,2021,86386759695.1653,134965.815442152
LUX,Luxembourg,2022,80801680397.0139,123719.658915996
LUX,Luxembourg,2023,88788881539.3937,133230.619178899
LUX,Luxembourg,2024,93279851863.4062,137781.681659123
LVA,Latvia,1992,,
LVA,Latvia,1993,,
LVA,Latvia,1994,,
LVA,Latvia,1995,5608208784.9401,2256.77360387054
LVA,Latvia,1996,5799465288.41246,2360.1714816213
LVA,Latvia,1997,6349481006.53278,2609.89308697195
LVA,Latvia,1998,6974112951.26891,2893.79998716563
LVA,Latvia,1999,7324192889.74297,3063.89794599707
LVA,Latvia,2000,7761252607.18424,3278.17896440803
LVA,Latvia,2001,8190888739.6463,3504.61829462397
LVA,Latvia,2002,9249030241.01864,4003.60935783538
LVA,Latvia,2003,11244337719.8377,4914.57992829302
LVA,Latvia,2004,13827070378.5612,6109.73265186817
LVA,Latvia,2005,16306935905.4138,7283.78738127622
LVA,Latvia,2006,20434922247.3037,9211.7374468148
LVA,Latvia,2007,29420499247.7089,13370.9789452508
LVA,Latvia,2008,34135200994.0067,15677.6080864506
LVA,Latvia,2009,25691530442.035,11996.0322729773
LVA,Latvia,2010,23468324572.3343,11188.4191700977
LVA,Latvia,2011,26575547900.8247,12902.574053337
LVA,Latvia,2012,27116149948.6683,13329.3499931271
LVA,Latvia,2013,29152128167.8438,14484.4715282132
LVA,Latvia,2014,30277203767.4058,15185.814581236
LVA,Latvia,2015,26344565876.8902,13321.9753140616
LVA,Latvia,2016,27117105059.5075,13838.5266823272
LVA,Latvia,2017,29391059767.4259,15132.4958333982
LVA,Latvia,2018,33247935477.3576,17252.1710428626
LVA,Latvia,2019,33099503950.847,17294.9751600969
LVA,Latvia,2020,33379927434.6149,17564.2321549354
LVA,Latvia,2021,38183326784.9335,20261.8887788916
LVA,Latvia,2022,38003198508.9107,20221.103686109
LVA,Latvia,2023,42779550936.838,22710.2637544197
LVA,Latvia,2024,43684254432.3609,23409.0845154775
MAR,Morocco,1992,33711069430.78,1327.02954101563
MAR,Morocco,1993,31655473663.8348,1226.43054199219
MAR,Morocco,1994,35604137422.5796,1358.79443359375
MAR,Morocco,1995,39030285468.3841,1466.78820800781
MAR,Morocco,1996,43161571527.6353,1596.83239746094
MAR,Morocco,1997,39147844526.0838,1426.30114746094
MAR,Morocco,1998,46497608724.9865,1668.49755859375
MAR,Morocco,1999,46266428648.1433,1635.65673828125
MAR,Morocco,2000,43017455401.8445,1499.107421875
MAR,Morocco,2001,43831480207.6444,1506.24523925781
MAR,Morocco,2002,47077192187.6418,1596.02062988281
MAR,Morocco,2003,58029363354.2757,1941.87255859375
MAR,Morocco,2004,66114145451.0067,2183.55541992188
MAR,Morocco,2005,68852658068.6673,2242.98828125
MAR,Morocco,2006,75883823300.8545,2438.12646484375
MAR,Morocco,2007,86947913286.728,2755.5859375
MAR,Morocco,2008,101822906949.063,3183.20043945313
MAR,Morocco,2009,101154952240.881,3119.58862304688
MAR,Morocco,2010,100865329473.44,3067.9853515625
MAR,Morocco,2011,110080631332.375,3301.98876953125
MAR,Morocco,2012,106937392311.129,3164.17724609375
MAR,Morocco,2013,115739287305.08,3379.7431640625
MAR,Morocco,2014,119130841411.664,3435.40698242188
MAR,Morocco,2015,110413823841.592,3146.24780273438
MAR,Morocco,2016,111572947004.917,3140.85546875
MAR,Morocco,2017,118540573367.844,3296.52661132813
MAR,Morocco,2018,127341147581.818,3501.69799804688
MAR,Morocco,2019,128920266409.458,3508.09765625
MAR,Morocco,2020,121353645057.144,3268.0302734375
MAR,Morocco,2021,142022058447.231,3785.93627929688
MAR,Morocco,2022,131245312804.483,3463.1376953125
MAR,Morocco,2023,146036093666.762,3813.72607421875
MAR,Morocco,2024,160610994054.734,4153.1943359375
MDA,Moldova,1992,2319243435.96096,778.017667420102
MDA,Moldova,1993,2371813323.57343,796.989388848336
MDA,Moldova,1994,1702314267.59123,573.798647201304
MDA,Moldova,1995,1752999370.46158,593.593177049161
MDA,Moldova,1996,1695122173.91304,575.145455139019
MDA,Moldova,1997,1930081168.83117,657.29213459795
MDA,Moldova,1998,1698717504.65549,578.734627562193
MDA,Moldova,1999,1170782957.37443,399.499818596336
MDA,Moldova,2000,1288429391.79951,440.538683980372
MDA,Moldova,2001,1480673594.05602,507.404076252819
MDA,Moldova,2002,1661818168.4226,570.799866188293
MDA,Moldova,2003,1980907434.76826,682.319095965299
MDA,Moldova,2004,2598249555.89984,897.178494749468
MDA,Moldova,2005,2988342907.03096,1034.39197746993
MDA,Moldova,2006,3408255450.5509,1183.02481442894
MDA,Moldova,2007,4401173151.93767,1531.21618590748
MDA,Moldova,2008,6054824248.24221,2110.55305353857
MDA,Moldova,2009,5439434271.78807,1898.43975710988
MDA,Moldova,2010,6974982369.60155,2436.79935102421
MDA,Moldova,2011,8414352020.49442,2941.36224066021
MDA,Moldova,2012,8709138634.82921,3044.8084324815
MDA,Moldova,2013,9496717875.51932,3321.04397795719
MDA,Moldova,2014,9402090137.7423,3289.95758568777
MDA,Moldova,2015,7797667196.73087,2749.55137054338
MDA,Moldova,2016,7980917075.7748,2847.08794770479
